direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,adapter_frozen_fraction,event_status,fast_score,slow_score,residual_persistent,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp2_to_Exp1,Exp2,Exp1,3405,2,Exp1,V35_SlowResidual_CalibrationOnly,7580.5,8215.5,9695.5,35.57833412499554,1.0,unmatched_candidate_event,15.548354443677015,71.08472244861379,10.989472682520244,8006.49446494465,8756.309963099631,10503.911439114392
Exp2_to_Exp1,Exp2,Exp1,3405,3,Exp1,V35_SlowResidual_CalibrationOnly,9865.5,9865.5,10245.5,15.150560768470307,1.0,unmatched_candidate_event,0.8631284035165214,30.24863226369051,4.852963930162264,10704.649446494464,10704.649446494464,11153.357933579337
Exp2_to_Exp1,Exp2,Exp1,3405,4,Exp1,V35_SlowResidual_CalibrationOnly,10365.5,10715.5,10805.5,4.960297319015428,1.0,unmatched_candidate_event,6.265234643423207,9.883587950657933,10.033307794841141,11295.055350553506,11708.339483394833,11814.612546125461
Exp2_to_Exp1,Exp2,Exp1,3405,5,Exp1,V35_SlowResidual_CalibrationOnly,10930.5,11065.5,11065.5,15.118848409681863,1.0,unmatched_candidate_event,15.677139527304371,30.141793571768893,4.760483843703719,11962.214022140222,12121.623616236162,12121.623616236162
Exp2_to_Exp1,Exp2,Exp1,3405,6,Exp1,V35_SlowResidual_CalibrationOnly,11960.5,12010.5,12020.5,1.9338741225544527,1.0,unmatched_candidate_event,1.6874971833388095,3.778279311466995,5.3149926042248845,13178.450184501846,13237.49077490775,13249.298892988929
Exp2_to_Exp1,Exp2,Exp1,3405,7,Exp1,V35_SlowResidual_CalibrationOnly,12915.5,12955.5,12975.5,2.333158961320053,1.0,unmatched_candidate_event,1.3411919809944706,4.578330924380085,5.642535578135623,14306.125461254613,14353.357933579337,14376.974169741698
Exp2_to_Exp1,Exp2,Exp1,3405,8,Exp1,V35_SlowResidual_CalibrationOnly,13280.5,13290.5,13290.5,2.104009031920109,1.0,unmatched_candidate_event,0.0,4.1208478652804565,4.819748987076796,14737.121771217713,14748.929889298892,14748.929889298892
Exp2_to_Exp1,Exp2,Exp1,3405,9,Exp1,V35_SlowResidual_CalibrationOnly,13430.5,13710.5,13865.5,4.3062543563317055,1.0,unmatched_candidate_event,2.0091964944235188,8.53774401391959,5.491633774393413,14914.243542435424,15244.870848708488,15427.89667896679
Exp2_to_Exp1,Exp2,Exp1,3405,10,Exp1,V35_SlowResidual_CalibrationOnly,14365.5,14410.5,14535.5,16.436603524013783,1.0,unmatched_candidate_event,34.416831397237544,32.71780298694854,12.323715221814977,16018.30258302583,16071.439114391145,16219.040590405904
Exp2_to_Exp1,Exp2,Exp1,3405,11,Exp1,V35_SlowResidual_CalibrationOnly,14800.5,15085.5,15240.5,12.871402338378104,1.0,unmatched_candidate_event,8.140898532926728,25.653872408434694,6.253845993865739,16531.955719557198,16868.48708487085,17051.51291512915
Exp2_to_Exp1,Exp2,Exp1,3405,12,Exp1,V35_SlowResidual_CalibrationOnly,15545.5,15545.5,15605.5,5.068535655281633,1.0,unmatched_candidate_event,0.34958233663077776,10.032089046223343,4.838881249780486,17411.660516605167,17411.660516605167,17482.509225092253
Exp2_to_Exp1,Exp2,Exp1,3405,13,Exp1,V35_SlowResidual_CalibrationOnly,15785.5,15820.5,15825.5,2.268208856038628,1.0,unmatched_candidate_event,0.0,4.442068476781007,4.9204681504519066,17695.055350553506,17736.38376383764,17742.28782287823
Exp2_to_Exp1,Exp2,Exp1,3405,14,Exp1,V35_SlowResidual_CalibrationOnly,15960.5,16065.5,16075.5,2.835350044345734,1.0,unmatched_candidate_event,0.0,5.583363086533303,4.746584097686109,17901.69741697417,18025.682656826568,18037.490774907747
Exp2_to_Exp1,Exp2,Exp1,3405,15,Exp1,V35_SlowResidual_CalibrationOnly,16750.5,16765.5,16765.5,1.7443433374070654,1.0,unmatched_candidate_event,0.0,3.4047271102475185,5.312191365515058,18834.538745387454,18852.250922509225,18852.250922509225
Exp2_to_Exp1,Exp2,Exp1,3405,16,Exp1,V35_SlowResidual_CalibrationOnly,17820.5,17905.5,18100.5,2.4130172020566256,1.0,unmatched_candidate_event,1.2087803206326388,4.74638388283487,5.706260548857712,20098.007380073803,20198.37638376384,20428.634686346864
Exp2_to_Exp1,Exp2,Exp1,3405,17,Exp1,V35_SlowResidual_CalibrationOnly,18215.5,18365.5,18905.5,3.924924202740759,1.0,unmatched_candidate_event,2.2831910297830684,7.780291327298821,6.719301119561341,20564.428044280445,20741.549815498154,21379.18819188192
Exp2_to_Exp1,Exp2,Exp1,3405,18,Exp1,V35_SlowResidual_CalibrationOnly,19690.5,19690.5,19770.5,7.783338237903408,1.0,unmatched_candidate_event,17.589698813386633,15.466453292174918,5.459979626420565,22306.12546125461,22306.12546125461,22400.59040590406
Exp2_to_Exp1,Exp2,Exp1,3405,19,Exp1,V35_SlowResidual_CalibrationOnly,19955.5,20330.5,20570.5,6.63562067840194,1.0,unmatched_candidate_event,0.0,13.209326845778929,5.799496888857435,22619.040590405904,23061.845018450185,23345.239852398525
Exp2_to_Exp1,Exp2,Exp1,3405,20,Exp1,V35_SlowResidual_CalibrationOnly,20785.5,20795.5,20820.5,3.9184477684749304,1.0,unmatched_candidate_event,4.8903925546246985,7.78372142123245,9.825597342946581,23599.114391143914,23610.922509225093,23640.442804428043
Exp2_to_Exp1,Exp2,Exp1,3405,21,Exp1,V35_SlowResidual_CalibrationOnly,21120.5,21265.5,21305.5,26.785110240524467,1.0,unmatched_candidate_event,5.927922296783316,53.38159381915223,3.5235684176999413,23994.68634686347,24167.386448250185,24215.040953090098
Exp2_to_Exp1,Exp2,Exp1,3405,22,Exp1,V35_SlowResidual_CalibrationOnly,21765.5,21765.5,21810.5,9.183637324274024,1.0,unmatched_candidate_event,3.2689211426267812,18.193005627990644,4.971990536861342,24763.067758749068,24763.067758749068,24816.67907669397
Exp2_to_Exp1,Exp2,Exp1,3405,23,Exp1,V35_SlowResidual_CalibrationOnly,22005.5,22010.5,22025.5,2.411771810094697,1.0,unmatched_candidate_event,5.6144922573098235,4.649609771450724,5.685534684002361,25048.99478778853,25054.95160089352,25072.822040208488
Exp2_to_Exp1,Exp2,Exp1,3405,24,Exp1,V35_SlowResidual_CalibrationOnly,22430.5,22460.5,22470.5,8.035292661341376,1.0,unmatched_candidate_event,5.48636298703196,15.930870053474798,9.436978159887262,25555.323901712585,25591.064780342516,25602.978406552495
Exp2_to_Exp1,Exp2,Exp1,3405,25,Exp1,V35_SlowResidual_CalibrationOnly,22595.5,22895.5,22925.5,10.427267968771918,1.0,unmatched_candidate_event,10.796840821420892,20.74726351374003,9.196474987389808,25751.898734177215,26109.307520476545,26145.04839910648
Exp2_to_Exp1,Exp2,Exp1,3405,26,Exp1,V35_SlowResidual_CalibrationOnly,23035.5,23435.5,24495.5,11.336211726279325,1.0,unmatched_candidate_event,2.5527543282459213,22.595733672800197,6.122918320943938,26276.098287416233,26752.643335815337,28015.48771407297
Exp2_to_Exp1,Exp2,Exp1,3405,27,Exp1,V35_SlowResidual_CalibrationOnly,24750.5,24760.5,24765.5,1.7714412587013106,1.0,unmatched_candidate_event,2.1497804530143174,3.4763627503566465,5.082194428045564,28319.2851824274,28331.19880863738,28337.155621742368
Exp2_to_Exp1,Exp2,Exp1,3405,28,Exp1,V35_SlowResidual_CalibrationOnly,25080.5,25085.5,25155.5,1.7926804806611005,1.0,unmatched_candidate_event,0.0,3.526326487128151,6.790528146025315,28712.434847356664,28718.391660461653,28801.787043931497
Exp2_to_Exp1,Exp2,Exp1,3405,29,Exp1,V35_SlowResidual_CalibrationOnly,25385.5,25390.5,25400.5,1.9367929046117442,1.0,unmatched_candidate_event,2.054431065421292,3.816377114705876,5.475071898019242,29075.800446760983,29081.75725986597,29093.67088607595
Exp2_to_Exp1,Exp2,Exp1,3405,30,Exp1,V35_SlowResidual_CalibrationOnly,25955.5,26100.5,26120.5,2.653798655700991,1.0,unmatched_candidate_event,1.4860044265326913,5.254117226416487,7.057942278472753,29754.87714072971,29927.624720774387,29951.45197319434
Exp2_to_Exp1,Exp2,Exp1,3405,31,Exp1,V35_SlowResidual_CalibrationOnly,26310.5,26555.5,26700.5,2.570964984616138,1.0,unmatched_candidate_event,0.0,5.086465440731242,5.0764969719919355,30177.810871183916,30469.69471332837,30642.442293373046
Exp2_to_Exp1,Exp2,Exp1,3405,32,Exp1,V35_SlowResidual_CalibrationOnly,27110.5,27115.5,27120.5,1.5303405557134686,1.0,unmatched_candidate_event,0.0,3.010226602913725,6.84968045893319,31130.90096798213,31136.857781087117,31142.814594192107
Exp2_to_Exp1,Exp2,Exp1,3405,33,Exp1,V35_SlowResidual_CalibrationOnly,27715.5,27715.5,27730.5,1.8375180312828026,1.0,unmatched_candidate_event,0.6357782470041378,3.618189265099327,7.472394713938471,31851.67535368578,31851.67535368578,31869.545793000743
Exp2_to_Exp1,Exp2,Exp1,3405,34,Exp1,V35_SlowResidual_CalibrationOnly,27845.5,27950.5,28105.5,45.84011510588459,1.0,unmatched_candidate_event,21.569207579231662,91.3175429518567,15.129009388445146,32006.508875739644,32130.76923076923,32314.201183431953
Exp2_to_Exp1,Exp2,Exp1,3405,35,Exp1,V35_SlowResidual_CalibrationOnly,28350.5,28360.5,28360.5,24.32524533465724,1.0,unmatched_candidate_event,3.3931518916989085,48.40897606105051,4.9044678724652355,32604.14201183432,32615.976331360947,32615.976331360947
Exp2_to_Exp1,Exp2,Exp1,3405,36,Exp1,V35_SlowResidual_CalibrationOnly,31685.5,31730.5,31740.5,2.785048770211234,1.0,unmatched_candidate_event,7.5810471229692595,5.365774859591513,5.528450198969981,36550.8875739645,36604.14201183432,36615.976331360944
Exp2_to_Exp1,Exp2,Exp1,3405,37,Exp1,V35_SlowResidual_CalibrationOnly,32795.5,32810.5,32825.5,3.827358952551551,1.0,unmatched_candidate_event,4.801875399053898,7.473976222454443,5.524946094058139,37864.497041420116,37882.24852071006,37900.0
Exp2_to_Exp1,Exp2,Exp1,3405,38,Exp1,V35_SlowResidual_CalibrationOnly,33215.5,33220.5,33230.5,5.895756952157448,1.0,unmatched_candidate_event,1.356860098333746,11.618903576713464,5.032688452372837,38361.53846153846,38367.45562130178,38379.2899408284
Exp2_to_Exp1,Exp2,Exp1,3405,39,Exp1,V35_SlowResidual_CalibrationOnly,33635.5,33635.5,33645.5,3.5923858760901437,1.0,unmatched_candidate_event,2.4362836417413276,7.023832818688581,4.795767973568577,38858.579881656806,38858.579881656806,38870.414201183434
Exp2_to_Exp1,Exp2,Exp1,3405,40,Exp1,V35_SlowResidual_CalibrationOnly,33835.5,33835.5,33855.5,2.266682496087303,1.0,unmatched_candidate_event,3.9327366502024175,4.375586103233795,4.80696745803963,39095.26627218935,39095.26627218935,39118.934911242606
Exp2_to_Exp1,Exp2,Exp1,3405,41,Exp1,V35_SlowResidual_CalibrationOnly,34560.5,41500.5,45580.5,208.45669081335063,1.0,unmatched_candidate_event,49.96743966566796,416.91337560499005,32.342211323055615,39953.25443786982,48162.55686988171,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3405,1,Exp1,V35_SlowResidual_OnlineAdaptation,7580.5,7685.5,7685.5,17.505619295232567,1.0,unmatched_candidate_event,6.23227664490773,34.70261256454999,11.212406266962633,8006.49446494465,8130.479704797048,8130.479704797048
Exp2_to_Exp1,Exp2,Exp1,3405,2,Exp1,V35_SlowResidual_OnlineAdaptation,9140.5,9195.5,9210.5,3.6072309382981214,1.0,unmatched_candidate_event,4.598567688204581,7.025395198310644,6.936917501067342,9848.560885608857,9913.50553505535,9931.217712177122
Exp2_to_Exp1,Exp2,Exp1,3405,3,Exp1,V35_SlowResidual_OnlineAdaptation,27875.5,27900.5,27945.5,1.9355749552462793,1.0,unmatched_candidate_event,4.36462163872976,3.395935518545766,11.654161740659182,32042.011834319528,32071.597633136094,32124.852071005917
Exp2_to_Exp1,Exp2,Exp1,3405,4,Exp1,V35_SlowResidual_OnlineAdaptation,34610.5,34620.5,34700.5,4.031061076589288,1.0,unmatched_candidate_event,4.853125883376357,7.626485901013735,8.738403025280506,40012.420382165605,40024.24931756142,40118.88080072794
Exp2_to_Exp1,Exp2,Exp1,3405,5,Exp1,V35_SlowResidual_OnlineAdaptation,41380.5,41425.5,41475.5,8.983565429498398,1.0,unmatched_candidate_event,22.961499182066387,17.574717719653535,11.53479580987465,48020.60964513194,48073.839854413105,48132.984531392176
